Date,vfinx,veurx,veiex,vbltx,vbisx,vpacx,UI_pct_chg,CRU_oil_chg,EUI_pct_chg,EURUSD_chg,GBPUSD_chg,ADVER_chg,Nasdaq_chg,USD/JYP_chg
4/14/15,0.001605453,0.00804022,-0.003247842,0.004804411,0.000947897,0.008333371,-0.0083,0.0266,0.0049,0.0081,0.0071,0.0049,-0.0012,-0.0062
4/15/15,0.005170633,0.006314384,0.004706675,-0.000683063,0,0.001652782,-0.0041,0.0582,0.0009,0.0031,0.0042,-0.0013,0.0055,-0.002
4/16/15,-0.000771575,-0.000660512,0.010810792,-0.003417648,0.000946903,0.006600724,-0.0093,0.0057,0.0042,0.0069,0.0063,0.008,-0.0015,-0.0012
4/17/15,-0.011325596,-0.013218734,-0.016399257,0.00754454,0,-0.009836077,0.001,-0.0171,0.0045,0.0043,0.0018,-0.0106,-0.015,-0.0008
4/20/15,0.009268416,0.002009339,-0.006161656,-0.00612657,-0.000946007,0.001655687,0.0046,0.0115,-0.0047,-0.0065,-0.0037,-0.0035,0.0135,0.0024
4/21/15,-0.001496203,0.007352916,0.007293996,-0.002739665,0,0.008264415,0.0004,-0.0199,-0.0002,-0.0001,0.0013,0.0047,0.0048,0.0039
4/22/15,0.005115252,-0.000995302,0.009413387,-0.011675869,-0.000946999,0.006557356,-0.0006,0.0163,0,-0.0008,0.0074,0.0109,0.0038,0.0021
4/23/15,0.002467462,0.005645948,0.00645626,0.003474576,0.000947897,0.001628639,-0.007,0.0281,0.0068,0.0092,0.0015,0.0017,0.0082,-0.0028
4/24/15,0.00225631,0.005284029,0.00534566,0.004847737,0.000946903,0.006504128,-0.0036,-0.0102,0.0021,0.0044,0.0087,-0.001,0.0107,-0.005
4/27/15,-0.004144271,0.009198361,0.002481459,-0.000689254,-0.000946007,0.001615401,-0.0016,-0.0028,0.0011,0.0014,0.0032,-0.0146,-0.001,0.0005
4/28/15,0.002877093,-0.001953088,0.003536001,-0.011034454,-0.000946999,0.004838798,-0.0077,0.0012,0.0064,0.0084,0.0066,-0.0032,-0.0019,-0.0015
4/29/15,-0.003688531,-0.007501611,-0.009866055,-0.009762939,0,-0.009630829,-0.009,0.0266,0.0103,0.0138,0.0067,-0.0084,-0.008,0.0015
4/30/15,-0.010078112,-0.002300363,-0.009964437,0.003179087,9.48E-05,-0.017828249,-0.0064,0.0179,0.0091,0.0083,-0.0058,-0.0151,-0.016,0.0027
5/1/15,0.010907909,0.004611299,0.003594542,-0.010563326,-0.000948768,0.004950585,0.0077,-0.008,0.0015,-0.002,-0.0137,0.0045,0.0135,0.0068
5/4/15,0.002928821,-0.000983622,0.000716363,-0.007829259,0,0.000820921,0.0021,-0.0037,-0.0039,-0.0049,-0.0014,-0.0009,0.002,-0.0002
5/5/15,-0.011732203,-0.014112187,-0.00608447,-0.001434653,-0.000949573,-0.009844146,-0.0046,0.0249,0.0021,0.0036,0.0042,-0.0131,-0.0154,-0.0024
5/6/15,-0.004095352,0.008322227,-0.007202066,-0.012931102,0,-0.004142436,-0.0108,0.0088,0.0118,0.015,0.0041,0.027,-0.0078,-0.0032
5/7/15,0.004008143,-0.003631583,-0.009430534,0.009461439,0,-0.003327819,0.0062,-0.0327,-0.0068,-0.0078,0.0001,0.0061,0.0067,0.0022
5/8/15,0.013479839,0.024188199,0.015745145,0.002883937,0.001901046,0.012520925,0.0016,0.0076,-0.0066,-0.0055,0.0138,0.0029,0.0105,0.0007
5/11/15,-0.004910946,-0.00355874,-0.005046821,-0.018691613,-0.001897439,-0.009892839,0.0021,-0.0024,-0.0036,-0.0044,0.0085,-0.0039,-0.0039,0.0023
5/12/15,-0.002827487,-0.003896063,-0.003985529,0.000732643,0,0.002497879,-0.0052,0.0253,0.0039,0.0053,0.0054,0.003,-0.0024,-0.0018
5/13/15,-0.000154657,0.007822671,0.002182593,-0.005856546,0.000950475,0.009136237,-0.0103,-0.0041,0.0095,0.0128,0.0047,0.0093,0.0007,-0.0058
5/14/15,0.010879656,0.013260029,0.006896549,0.002209104,0.000949669,0.003292129,-0.0015,-0.0102,0.004,0.0046,0.002,0.0122,0.015,0.0001
5/15/15,0.000867118,-0.000319188,0.008291261,0.016164671,0.000948864,0.004922157,-0.0034,-0.0032,0.0038,0.0038,-0.0034,0.002,-0.0003,0.001
5/18/15,0.003108758,-0.005747149,-0.004290274,-0.012292145,-0.001895833,0.000816314,0.0117,-0.0044,-0.0085,-0.012,-0.0045,0.0108,0.0041,0.0059
5/19/15,-0.000457229,-0.001926746,-0.000359045,-0.007320607,-0.000949573,-0.00489397,0.0116,-0.0365,-0.0107,-0.0147,-0.0091,-0.0029,-0.0013,0.0058
5/20/15,-0.000813276,0.002895764,-0.002155154,0,0,-0.000819743,0.0016,0.03,-0.0042,-0.0051,0.0017,0,0.0009,0.0056
5/21/15,0.00249265,0.00513312,-0.003959705,0.010324461,0.000950475,0.00328141,-0.0019,0.0295,0.0002,0.0018,0.008,-0.0116,0.0052,-0.0026
5/22/15,-0.00223272,-0.010213844,0.003252611,-0.000729969,-0.000949573,0,0.0082,-0.0165,-0.0053,-0.0085,-0.011,-0.0021,0,0.0042
5/26/15,-0.010273122,-0.021928413,-0.011527353,0.012417851,0.000950475,-0.008176569,0.0135,-0.0303,-0.0055,-0.0095,-0.0056,-0.003,-0.0102,0.0128
5/27/15,0.009300637,0.014507107,0.001822123,0.001443009,0,0.001648778,0.0006,-0.009,0.0039,0.0029,-0.0019,0.0131,0.014,0.0045
5/28/15,-0.001120052,0.000649994,-0.014186949,-0.002881859,0,-0.005761309,-0.0042,0.003,0.0044,0.004,-0.0025,0.0005,0.0001,0.0023
5/29/15,-0.006269095,-0.01234169,-0.008118125,0.004059798,0.001996458,-0.004966893,-0.0007,0.0454,0.004,0.0036,-0.0016,-0.0082,-0.007,0.0015
6/1/15,0.002154171,-0.006247972,0.001116081,-0.008664306,-0.001897472,0.001663867,0.0049,-0.0017,-0.0001,-0.0055,-0.0059,0.0041,0.0023,0.0052
6/2/15,-0.000972428,0.009265393,-0.000371625,-0.010924984,-0.000950636,-0.004152843,-0.0163,0.0176,0.0165,0.0208,0.0094,-0.0025,-0.0041,-0.0054
6/3/15,0.00230531,0.009180367,-0.006691431,-0.011781994,-0.000951541,0.004170161,-0.0039,-0.0264,0.0095,0.0108,-0.0002,-0.0086,0.0054,0.0011
6/4/15,-0.008586721,-0.011371026,-0.010853258,0.008941848,0.000952447,-0.010797341,-0.0002,-0.0275,-0.0034,-0.0032,0.0016,-0.0051,-0.0068,0.001
6/5/15,-0.001443518,-0.016102539,-0.00340525,-0.009601188,-0.001902985,-0.005877406,0.0091,0.0195,-0.0069,-0.0112,-0.0061,-0.0053,-0.0033,0.01
6/8/15,-0.006298729,0.002004004,-0.002277885,-0.001491419,0,-0.005067573,-0.0108,-0.0167,0.0128,0.0161,0.0051,-0.0062,-0.011,-0.0091
6/9/15,0.000415659,-0.005000008,-0.006849334,-0.00672145,-0.000953355,-0.00764012,-0.0016,0.0344,-0.0013,-0.0008,0.0023,-0.0105,-0.0002,-0.0011
6/10/15,0.012100758,0.022780607,0.011111075,-0.007518772,0,0.013687045,-0.0055,0.0214,0.0004,0.0038,0.0094,0.0087,0.0129,-0.0134
6/11/15,0.002052517,0.001965243,-0.002273569,0.015909078,0.000954265,0.004219342,0.0035,-0.0107,-0.0049,-0.006,-0.0008,0.0022,0.0004,0.0061
6/12/15,-0.006913181,-0.009153323,0.000379811,0,-0.000953355,-0.005042023,0.0001,-0.0133,-0.0003,0.001,0.0026,-0.0133,-0.008,-0.0002
6/15/15,-0.00464082,-0.012207175,-0.009491245,0,0.000954265,0.000844668,0.0015,-0.0073,0.0047,0.0012,0.0027,-0.001,-0.0043,0.0002
6/16/15,0.005698625,0.002004004,0.001533102,0.005219929,0.000953258,-0.002531691,0.0014,0.0076,-0.0033,-0.0031,0.0031,0.0033,0.0053,-0.0005
6/17/15,0.002008963,0.000666677,0.00497518,-0.005192823,0.000952447,-0.002538117,-0.0081,-0.0008,0.005,0.0079,0.0118,0.0043,0.0005,0.0006
6/18/15,0.010024659,0.008327771,0.007235335,-0.002982839,0,0.003392739,-0.0026,0.0088,0.002,0.002,0.003,0.0071,0.0172,-0.0038
6/19/15,-0.005316638,-0.002312488,-0.008695713,0.008975288,0.000951541,-0.000845295,0.0003,-0.0139,-0.0017,-0.0006,0.0002,-0.0005,-0.0009,-0.0024
6/22/15,0.006064619,0.023841014,0.014874191,-0.014825748,-0.001901272,0.011844316,0.0027,0.0012,-0.0003,-0.0011,-0.0037,0.0008,-0.0002,0.0058
6/23/15,0.000715194,-0.001940455,0.004509544,-0.00526714,-0.00095235,0.009197264,0.0118,0.0223,-0.0118,-0.0151,-0.0059,-0.0147,0.0019,0.0046
6/24/15,-0.007299979,-0.006480913,-0.001122267,0.006051417,0.000953258,-0.006627983,-0.0023,-0.0121,0.0033,0.0033,-0.0016,-0.0137,-0.0056,-0.0008
6/25/15,-0.002931228,-0.000331096,-0.003324844,-0.003007509,-0.00095235,-0.001595351,-0.0003,-0.0095,-0.0008,-0.0003,0.0026,0.0085,-0.0014,-0.0019
6/26/15,-0.000206271,-0.000662478,-0.006444298,-0.008295638,0,-0.002523217,0.0027,-0.0012,-0.0028,-0.0034,0.0003,0.0077,-0.0064,0.0019
6/29/15,-0.020686146,-0.030162409,-0.02479969,0.017490555,0.001906613,-0.02360874,-0.0073,-0.0218,0.0208,0.0063,-0.0009,-0.0244,-0.0229,-0.0107
6/30/15,0.00273917,-0.009569403,0.017605667,-0.001124886,0.001047686,0.009499118,0.0075,0.0195,-0.0077,-0.0087,-0.0018,0.0068,0.0028,-0.0003
7/1/15,0.007196868,0.006211172,-0.001537894,-0.009759809,-0.001902916,0.00598806,0.0089,-0.0422,-0.0042,-0.0075,-0.0059,0.009,0.0072,0.0055
7/2/15,-0.00031293,-0.000342939,0.001925328,0.003032646,0.001906544,0.001700653,-0.0023,-0.0005,0.0032,0.0027,-0.0006,0,0.0015,-0.0009
7/6/15,-0.00386083,-0.021955377,-0.026133755,0.012093751,0.001902916,-0.015280067,0.002,-0.0539,0.0049,-0.0051,0.0023,-0.0009,0.0013,-0.0019
7/7/15,0.006075547,-0.009470384,-0.014996084,0.006721361,0,0.00258621,0.0062,-0.0038,-0.0019,-0.004,-0.0093,0.0024,-0.0001,-0.0002
7/8/15,-0.016346502,-0.007082115,-0.034855737,0.005934807,0.000949699,-0.036113538,-0.0063,-0.013,0.0045,0.0058,-0.0065,-0.009,-0.0171,-0.0151
7/9/15,0.002275773,0.016761754,0.020340408,-0.015486709,-0.0018975,0.01070474,0.0033,0.0219,-0.0031,-0.0035,0.0012,0.0026,-0.0016,0.0053
7/10/15,0.012303319,0.038582979,0.020748564,-0.01198512,-0.000950602,0.009708719,-0.0064,-0.0008,0.0104,0.0114,0.0095,0.0175,0.0158,0.0116
7/13/15,0.011162686,0.003039509,0.011558365,-0.002274426,-0.000951506,0.012237746,0.0086,-0.0102,-0.009,-0.0144,-0.0024,0.0012,0.0181,0.0056
7/14/15,0.004436422,0.007744082,-0.000393937,0.001519819,0.000952412,0.004317853,-0.0023,0.0161,-0.0006,0.0008,0.0095,0.0092,0.0066,-0.0005
7/15/15,-0.000719014,-0.003341128,-0.006306758,0.006828532,0,-0.001719751,0.0052,-0.0307,-0.0046,-0.0057,0.0001,-0.0093,0.0042,0.0032
7/16/15,0.008017668,0.008716042,0.007140053,0.005274999,0,0.00689059,0.0054,-0.0097,-0.0054,-0.0067,-0.0017,0.0092,0.0135,0.0031
7/17/15,0.001121712,-0.003323362,0.000393862,0.002998546,-0.000951506,0.000855462,0.0018,-0.0004,-0.0034,-0.0042,-0.0001,-0.0133,0.0114,-0.0006
7/20/15,0.00076391,0.001333825,-0.006692937,-0.002989581,-0.000952316,0,0.0017,-0.0145,0.0002,-0.0003,-0.0028,-0.0032,0.0046,0.0015
7/21/15,-0.004223929,-0.002331059,0.002378198,0.003748163,0.000953224,-0.000854731,-0.0074,0.0042,0.0083,0.0102,-0.0005,-0.0063,-0.001,-0.0031
7/22/15,-0.002299771,-0.008010693,-0.009094563,0.002987271,-0.000952316,-0.006843435,0.003,-0.0232,0,-0.0003,0.0036,0.0076,-0.0106,0.0006
7/23/15,-0.005583425,-0.000336477,-0.008778904,0.008935277,0.000953224,-0.003445339,-0.005,-0.015,0.0051,0.0044,-0.0064,-0.0063,0.0006,-0.0004
7/24/15,-0.010714483,-0.011780492,-0.016505645,0.000737999,0,-0.009507241,0.0012,-0.0064,0.0005,0.0002,0,-0.0029,-0.0126,-0.0008
7/27/15,-0.005779747,-0.00783383,-0.022103978,0.00294982,0.000952412,-0.006980869,-0.0076,-0.0156,0.0093,0.01,0.0028,0.0005,-0.0086,-0.0046
7/28/15,0.012359909,0.009955402,0.004604465,-0.006617651,0,0.007908621,0.0026,0.0124,-0.0028,-0.0032,0.0034,0.0128,0.0074,0.0025
7/29/15,0.007449573,0.004078898,0.009999984,-0.00222063,-0.000951506,0.005231043,0.0023,0.0169,-0.0054,-0.0066,-0.0004,0.0063,0.002,0.0031
7/30/15,0.000102644,-0.000338562,-0.004950445,0.005192975,0,-0.002601911,0.0063,-0.0055,-0.0045,-0.0048,-0.0002,0.0047,0.0066,0.0016
7/31/15,-0.002259127,0.006095453,0.004975074,0.009405243,0.002955586,0.0069565,-0.0026,-0.0289,0.0045,0.005,0.0015,0.0126,-0.0022,-0.0016
8/3/15,-0.002778963,0.002019576,-0.01113866,0.00733667,0,-0.006044853,0.0018,-0.0414,-0.0007,-0.0034,-0.0023,0.0043,-0.0026,0.0007
8/4/15,-0.002218976,-0.003359119,0.00250321,-0.007283235,-0.001901226,0.004344112,0.0041,0.0126,-0.0047,-0.0064,-0.0016,-0.0008,-0.0046,0.0029
8/5/15,0.003516902,0.007077858,0.002912985,-0.005869441,-0.000952376,0.000864906,0.0001,-0.0129,0.0023,0.0023,0.0025,0.0098,0.0092,0.0041
8/6/15,-0.007473056,-0.001003992,-0.009543547,0.004428052,0.000953284,-0.006914413,-0.0012,-0.0109,0.0028,0.0017,-0.0058,-0.1071,-0.015,-0.0013
8/7/15,-0.002855974,-0.005360119,0.0004189,0.008816987,0,0.001740705,-0.003,-0.0177,0.0038,0.004,-0.001,0.0177,-0.0013,-0.0042
8/10/15,0.012810537,0.012125244,0.012144071,-0.009468198,-0.000952376,0.01216332,-0.0043,0.0248,0.0041,0.0046,0.0059,0.0103,0.0104,0.0033
8/11/15,-0.009357845,-0.012978363,-0.016963186,0.011029393,0.001906664,-0.018884083,0.0013,-0.0418,0.003,0.0019,-0.0009,0.0138,-0.0121,0.004
8/12/15,0.001193724,-0.009777438,-0.016414095,-0.005090931,0,-0.004374517,-0.0106,0.0051,0.0075,0.0106,0.0027,-0.0032,0.005,-0.0074
8/13/15,-0.001140489,0.002383373,-0.002567477,-0.003654965,-0.000951566,0,0.0017,-0.0247,-0.0009,-0.0007,-0.0003,0.0202,-0.0036,0.0017
8/14/15,0.003892463,-0.002377706,0.001287065,0.001467304,-0.000952376,0,0.0007,0.0064,-0.0039,-0.0039,0.0022,-0.0061,0.0032,-0.0009
8/17/15,0.005376663,-0.001361947,-0.008140569,0.002930383,0.000953284,0.000878765,0.0029,-0.0148,-0.0007,-0.0023,-0.0038,0.0103,0.0073,0.0006
8/18/15,-0.002416827,-0.004432297,-0.009935183,-0.005843642,0,-0.008779671,0.0027,0.0179,-0.0055,-0.0054,0.0047,-0.0062,-0.0045,0.0002
8/19/15,-0.008195862,-0.009589066,-0.011343802,0.006612759,0.001904848,-0.006200124,-0.0072,-0.0427,0.0073,0.0089,0.0011,-0.016,-0.0089,-0.0048
8/20/15,-0.021100758,-0.017980674,-0.01721094,0.005839452,-0.000950565,-0.024064197,-0.0038,0.0083,0.0098,0.011,0.0006,-0.0104,-0.0305,-0.0032
8/21/15,-0.031696319,-0.021830917,-0.026043995,0.001451406,0.001902843,-0.025570743,-0.0104,-0.0168,0.0095,0.0132,0.0006,-0.0173,-0.0379,-0.0112
8/24/15,-0.039423192,-0.0277178,-0.055786138,-0.00217388,0.000949758,-0.051546384,-0.0173,-0.0546,0.0149,0.0203,0.005,-0.0336,-0.047,-0.0296
8/25/15,-0.013471095,0.008515336,0.018554776,-0.011619533,-0.000948857,0.012845797,0.0126,0.028,-0.0063,-0.0089,-0.0056,-0.0149,0.0063,0.0039
8/26/15,0.039113548,0.004772441,0.022051722,-0.016899357,-0.001899229,0.039024368,0.0062,-0.0181,-0.012,-0.0175,-0.0146,0.0195,0.0462,0.0087
8/27/15,0.024388918,0.017172033,0.032363999,0.002242195,0,0.015023523,0.0055,0.1026,-0.0045,-0.0063,-0.0038,0.0101,0.0269,0.0093
8/28/15,0.000760989,-0.001436796,0.000908692,0.002982828,-0.000951566,0.003700313,0.0051,0.0625,-0.0053,-0.0059,-0.0005,0.0045,0.0012,0.0057
8/31/15,-0.008310245,-0.006474775,-0.002269667,-0.001715983,0.001048796,-0.012903302,-0.003,0.088,0.0013,0.0032,-0.0032,-0.015,-0.0141,-0.0041
9/1/15,-0.029521304,-0.024257767,-0.032302082,0.005231668,0.000952338,-0.040149376,-0.0042,-0.077,0.0065,0.0093,-0.0026,-0.0328,-0.0266,-0.0152
9/2/15,0.018454795,0.010389562,0.007052199,-0.005948018,0,0.017509747,0.0041,0.0185,-0.0065,-0.0082,-0.0001,0.0124,0.0245,0.008
9/3/15,0.001219024,0.003672419,0.004668558,0.004487707,0,-0.002868072,0.0061,0.0108,-0.0089,-0.0092,-0.0029,0.0086,-0.0072,-0.0021
9/4/15,-0.015275591,-0.021222088,-0.024163609,0.00670141,0.000951528,-0.022051766,-0.0019,-0.015,0.0018,0.0022,-0.0056,-0.0066,-0.0084,-0.009
9/8/15,0.025179832,0.027289686,0.017619077,-0.010354988,-0.001901151,0.023529338,-0.0026,0.0277,0.0019,0.003,0.0083,0.0178,0.0167,0.0044
9/9/15,-0.013815731,0.001091751,0.004679386,0.004484199,0,0.002873664,0.0002,-0.039,0.0014,0.0006,-0.0018,-0.0141,-0.0101,0.0058
9/10/15,0.00539249,0.003998549,0.002328914,-0.004464181,0,0,-0.0059,0.0401,0.0055,0.0065,0.0051,0.0017,0.0094,0.0008
9/11/15,0.004755325,-0.002534457,0.00185867,0.003736884,0.000952338,0.000955046,-0.0026,-0.0281,0.0041,0.0053,-0.001,0.0095,0.007,-0.0002
9/14/15,-0.00401745,-0.00798545,0.005102072,0.000744533,0,-0.001908367,0.0018,-0.0141,-0.0019,-0.0017,-0.0003,-0.0113,-0.0035,-0.0029
9/15/15,0.012819136,0.005122552,0.005537648,-0.014136827,-0.002854489,0.006692103,0.0044,0.0134,-0.0032,-0.0049,-0.0054,0.0034,0.0118,0.0017
9/16/15,0.008728808,0.015289411,0.0169802,-0.002264175,0,0.014245127,-0.0024,0.0574,0.0002,0.002,0.0098,0.0213,0.007,0.001
9/17/15,-0.002379592,0.00430266,0.000451271,0.010589973,0.003816912,-0.002809087,-0.0091,-0.0053,0.0101,0.0131,0.0063,0.0091,-0.0026,-0.0046
9/18/15,-0.01622999,-0.026776163,-0.009472268,0.011227588,0.000950528,-0.020657237,0.0034,-0.0473,-0.0097,-0.0115,-0.0038,-0.0028,-0.0112,0
9/21/15,0.004541133,0.000366841,-0.003187617,-0.011843053,-0.001899346,0.001917515,0.0108,0.0448,-0.0074,-0.0103,-0.0015,0.0055,0.0023,0.0046
9/22/15,-0.012293932,-0.032269915,-0.015532214,0.008239711,0.000951528,-0.011483267,0.0044,-0.0182,-0.0048,-0.0062,-0.0092,-0.0114,-0.017,-0.0033
9/23/15,-0.00200938,0.000378935,-0.016705264,-0.00074295,0,-0.009680586,-0.0025,-0.0295,0.0075,0.0059,-0.0077,-0.0009,-0.0011,0.0012
9/24/15,-0.003355739,-0.008330537,-0.002629725,0.003717435,0,-0.002745565,-0.0006,0.0097,0.0004,0.0039,-0.0003,-0.0123,-0.0039,-0.0018
9/25/15,-0.000505027,0.011507557,-0.00191757,-0.00740741,0,0.010816128,0.0029,0.0176,0.0025,-0.0031,-0.0039,-0.0017,-0.0077,0.0042
9/28/15,-0.025377601,-0.018581805,-0.020172928,0.010447796,0.000950528,-0.014591424,-0.0026,-0.0278,0.0028,0.0045,-0.0005,-0.0217,-0.0282,-0.0055
9/29/15,0.001325025,-0.000772753,0.004901975,0,0.000949625,-0.012833162,-0.002,0.018,0.0011,0.0004,-0.0015,-0.0019,-0.0049,-0.0016
9/30/15,0.019100173,0.020108256,0.023902452,-0.00037053,0.001044773,0.022000003,0.0051,-0.0031,-0.0067,-0.0064,-0.0015,0.0079,0.0217,0.0011
10/1/15,0.002032293,-0.001137198,0.001905694,0.002965184,0,0.007827754,-0.0016,-0.0078,0.0015,0.0016,0,-0.0027,0.0059,0.0007
10/2/15,0.014422523,0.014800754,0.018069417,0.004434627,0.001897571,0.011650434,-0.0037,0.0179,0.0009,0.0014,0.0035,0.0225,0.0176,-0.0003
10/5/15,0.018327241,0.019820491,0.021952311,-0.008094217,-0.000946988,0.021113346,0.0028,0.0158,-0.0014,-0.0023,-0.0025,0.0186,0.0117,0.0046
10/6/15,-0.003599499,0.009901015,0.003199356,0.003709192,0,-0.001879786,-0.0071,0.0491,0.0038,0.0078,0.0055,-0.0009,-0.0049,-0.0017
10/7/15,0.008429165,0.003267897,0.023690141,-0.001478133,-0.000947886,0.01600751,0.0002,-0.0148,-0.0038,-0.0032,0.006,0.0163,0.0078,-0.0019
10/8/15,0.008792854,0.008324357,0.005340478,-0.005921589,0,0.004633947,-0.0018,0.0339,0.0032,0.0038,0.002,0.01,0.0049,-0.0007
10/9/15,0.00075325,0.003948268,0.006197378,0.002978431,-0.000948785,0.005535031,-0.0056,0.004,0.0064,0.007,-0.0029,0.009,0.0034,0.0028
10/12/15,0.001290353,-0.002502683,0.002199809,0.005939097,0.000949686,0.000917474,-0.0012,-0.051,-0.0015,-0.0002,0.0027,-0.0016,0.0036,-0.0021
10/13/15,-0.006765519,-0.010752652,-0.015803362,0,0.000948785,-0.010082495,0.0002,-0.0093,0.0027,0.002,-0.0063,-0.0107,-0.0077,-0.0023
10/14/15,-0.004649152,0.002898531,0.001338108,0.00738006,0.000947886,-0.007407375,-0.0088,-0.0004,0.004,0.0083,0.015,-0.0063,-0.0034,-0.0077
10/15/15,0.014935907,0.012283263,0.019599047,-0.003662922,-0.000946988,0.026119381,0.005,-0.0056,-0.0079,-0.0079,-0.0013,0.0094,0.0197,0.0005
10/16/15,0.004548651,0,-0.001310545,0,0,0.000909133,0.0017,0.019,-0.0007,-0.0033,-0.0014,0.0079,0.0052,0.0046
10/19/15,0.000266372,-0.002141385,-0.001749848,-0.002205938,0,-0.004541352,0.0038,-0.029,-0.0017,-0.0017,0.002,-0.0002,0.0045,0.0005
10/20/15,-0.001437954,-0.002861211,-0.003067436,-0.00442148,-0.000947886,-0.005474521,-0.0001,-0.0074,0.0027,0.0016,-0.0016,0.0079,-0.0067,0.0028
10/21/15,-0.005706703,-0.002510762,-0.010549453,0.007401835,0.000948785,0.005504656,0.0014,-0.0077,0.0001,-0.0005,-0.0014,-0.0032,-0.0058,0.0009
10/22/15,0.016681869,0.006112922,0.012883105,0.00293904,0,0.012773758,0.0145,0.004,-0.0194,-0.0205,-0.0016,0.0084,0.0349,0.0062
10/23/15,0.011079487,0.009292361,0.006579032,-0.00586078,-0.000947886,0.010810762,0.0082,-0.0172,-0.0039,-0.0079,-0.0052,0.0033,0.0129,0.0065
10/26/15,-0.00198291,-0.003187001,-0.006100296,0.005895331,0,-0.003565047,-0.003,-0.0139,0.0027,0.0035,0.0024,-0.004,0.001,-0.0031
10/27/15,-0.002509653,-0.009946647,-0.006137606,0.001465214,0.000948785,-0.005366793,0.0004,-0.0177,-0.0013,-0.0007,-0.0035,-0.0044,0.0035,-0.0052
10/28/15,0.011898548,0.006458477,-0.003970011,-0.003657638,-0.002843562,0.001798644,0.009,0.0634,-0.0079,-0.0117,-0.0023,0.0019,0.009,0.0052
10/29/15,-0.000310789,-0.003208552,-0.015500464,-0.011747453,-0.000950589,-0.011669652,-0.0051,0.0026,0.0051,0.0052,0.0033,0.0002,-0.0026,0.0003
10/30/15,-0.004818942,0.000715339,-0.003148893,0.007902182,0.001047716,-0.001816614,-0.0035,0.0115,-0.0003,0.0026,0.0077,-0.0021,-0.004,-0.0042
11/2/15,0.011819244,0.008934947,0.010830328,-0.002958663,-0.000951551,0.004549617,-0.0002,-0.0097,-0.0001,0.0009,-0.0008,0.0105,0.0109,0.0011
11/3/15,0.002778743,-0.002125384,0.011160723,-0.005934658,0,0.003623172,0.0025,0.0381,-0.0041,-0.0044,0.0003,-0.0004,0.0038,0.0026
11/4/15,-0.003232873,-0.005324795,0.003090459,0.000746271,-0.000952361,-0.004512661,0.0081,-0.033,-0.0065,-0.0096,-0.0025,0.0105,-0.0005,0.0041
11/5/15,-0.000926729,-0.00285512,-0.002200644,-0.001491352,-0.000953269,0.003626457,0.0002,-0.0242,0.0031,0.0019,-0.0115,0.0151,-0.003,0.0016
11/6/15,-0.000257664,-0.007516145,-0.010586681,-0.011202494,-0.001908357,-0.004516646,0.0123,-0.0201,-0.0086,-0.013,-0.0103,-0.0062,0.0017,0.0116
11/9/15,-0.009587141,-0.0090155,-0.014712448,-0.004531657,0,-0.00907437,-0.0018,-0.0095,0.0014,0.001,0.0043,-0.0133,-0.0107,0.0002
11/10/15,0.00176951,-0.004002866,-0.007239821,0.001517377,0.000956003,0.002747194,0.0031,0.0078,-0.0024,-0.0027,0.0001,0.0146,-0.0021,-0.0004
11/11/15,-0.003272918,0.006211193,-0.002278972,-0.003030234,0,0.003652952,-0.0023,-0.029,0.0013,0.002,0.0063,0.0031,-0.0024,-0.0024
11/12/15,-0.013812127,-0.012708792,-0.004111473,0.005319085,0,-0.005459485,-0.0045,-0.0275,0.0036,0.0068,0.0012,-0.0063,-0.01,-0.0019
11/13/15,-0.011204536,-0.010297945,-0.014220182,0.003023516,0.00095509,-0.005489454,0.004,-0.0242,-0.0028,-0.0035,0.0001,-0.0081,-0.0182,0.0002
11/16/15,0.015073002,0.007432206,0.009306727,0,0,0.006439667,0.0044,0.0245,-0.0001,-0.0085,-0.0022,0.004,0.0128,0.0043
11/17/15,-0.001105823,0.00922172,0.002766194,0.000753505,0,0.000914119,0.0016,-0.0256,-0.0038,-0.004,0.001,0.0005,0.0021,0.0023
11/18/15,0.016288858,0.006578939,0.005057536,0.001506105,0,0.006392712,0.0005,0.002,0.0023,0.0014,0.0015,0.013,0.0182,0.0015
11/19/15,-0.001037383,0.007988363,0.008234231,0.005263095,0,0.006352105,-0.0069,-0.0052,0.0032,0.007,0.0035,-0.0031,0.0016,-0.0063
11/20/15,0.003946257,-0.006844388,0.009074344,-0.002243835,-0.000954179,0.006311919,0.0057,-0.0037,-0.0061,-0.0082,-0.0064,0.005,0.0063,0.0004
11/23/15,-0.001241302,-0.006891593,-0.005395662,0.002248881,0,-0.002688115,0.0024,0.0337,0.0006,-0.0009,-0.0044,0.0009,-0.0029,-0.0006
11/24/15,0.001242844,-0.006208888,-0.001356256,-0.000747945,0,0.005390812,-0.0027,0.0268,0.0002,0.0005,-0.0025,-0.0037,-0.0021,-0.0025
11/25/15,0,0.008820338,-0.004526948,0.00149701,0,-0.005361907,0.0024,0.004,-0.0015,-0.0013,0.0027,0.0009,0.0024,0.0016
11/27/15,0.000775763,0.005100147,-0.01728053,-0.000747386,0.00095509,-0.005390903,0.0024,-0.0207,0.0001,-0.0017,-0.0043,-0.001,-0.0031,0.0018
11/30/15,-0.004599478,0.001087398,-0.007866736,0.006303488,0.001050672,-0.009936677,0.0014,-0.0014,-0.0014,-0.0027,0.0013,-0.0009,-0.0029,0.0021
