Date,Price,Open,High,Low,Vol.,Change %
4-Nov-14,87.09,87.36,87.39,86.97,32.51K,-0.37%
5-Nov-14,87.57,87.11,87.72,87.05,35.20K,0.55%
6-Nov-14,88.13,87.58,88.27,87.23,55.06K,0.64%
7-Nov-14,87.73,88.17,88.31,87.55,65.23K,-0.45%
10-Nov-14,87.91,87.63,87.93,87.21,35.40K,0.21%
11-Nov-14,87.72,87.83,88.16,87.43,26.76K,-0.22%
12-Nov-14,87.91,87.77,87.98,87.47,32.51K,0.22%
13-Nov-14,87.75,87.9,87.96,87.7,24.05K,-0.18%
14-Nov-14,87.59,87.95,88.36,87.45,54.44K,-0.18%
17-Nov-14,88.01,87.65,88.06,87.23,28.65K,0.48%
18-Nov-14,87.64,87.95,87.97,87.56,26.25K,-0.42%
19-Nov-14,87.71,87.74,87.85,87.36,45.97K,0.08%
20-Nov-14,87.67,87.78,88.01,87.54,38.42K,-0.05%
21-Nov-14,88.41,87.72,88.48,87.5,55.32K,0.84%
24-Nov-14,88.21,88.44,88.52,88.14,26.08K,-0.23%
25-Nov-14,87.96,88.22,88.4,87.87,33.88K,-0.28%
26-Nov-14,87.65,87.92,88.11,87.56,27.57K,-0.35%
27-Nov-14,87.65,87.73,88.03,87.58,6.91K,0.00%
28-Nov-14,88.41,88.14,88.45,88,26.82K,0.87%
1-Dec-14,87.98,88.37,88.5,87.81,43.34K,-0.49%
2-Dec-14,88.7,88.03,88.73,88,36.44K,0.82%
3-Dec-14,88.99,88.67,89.06,88.63,34.68K,0.33%
4-Dec-14,88.73,88.97,89.2,88.23,67.52K,-0.29%
5-Dec-14,89.36,88.67,89.5,88.65,42.74K,0.71%
8-Dec-14,89.05,89.44,89.56,88.91,45.09K,-0.35%
9-Dec-14,88.69,89.21,89.28,88.16,64.12K,-0.40%
10-Dec-14,88.29,88.69,88.82,88.19,57.05K,-0.45%
11-Dec-14,88.68,87.97,88.8,87.94,45.95K,0.44%
12-Dec-14,88.34,88.59,88.64,88.12,13.16K,-0.38%
15-Dec-14,88.57,88.14,88.6,88.14,0.78K,0.26%
16-Dec-14,88.3,88.68,88.73,87.83,56.87K,-0.30%
17-Dec-14,89.33,88.19,89.36,88.08,60.78K,1.17%
18-Dec-14,89.48,89.25,89.61,89.12,33.22K,0.17%
19-Dec-14,89.84,89.51,89.88,89.38,28.39K,0.40%
22-Dec-14,89.95,89.92,89.98,89.58,16.46K,0.12%
23-Dec-14,90.33,89.94,90.41,89.84,26.08K,0.42%
24-Dec-14,90.22,90.25,90.31,90.08,13.08K,-0.12%
26-Dec-14,90.31,90.12,90.37,90.07,6.65K,0.10%
29-Dec-14,90.5,90.31,90.61,90.08,22.57K,0.21%
30-Dec-14,90.28,90.52,90.66,90.11,25.19K,-0.24%
31-Dec-14,90.65,90.25,90.67,90.16,18.53K,0.41%
2-Jan-15,91.38,90.81,91.49,90.8,44.83K,0.81%
5-Jan-15,91.62,91.73,92.05,91.55,42.51K,0.26%
6-Jan-15,91.74,91.57,91.93,91.42,44.99K,0.13%
7-Jan-15,92.11,92,92.51,91.9,43.83K,0.40%
8-Jan-15,92.6,92.23,92.76,92.22,28.01K,0.53%
9-Jan-15,92.15,92.52,92.75,92.11,45.23K,-0.49%
12-Jan-15,92.18,92.04,92.53,91.86,32.14K,0.03%
13-Jan-15,92.5,92.15,92.63,92.02,34.17K,0.35%
14-Jan-15,92.34,92.46,92.64,91.8,50.46K,-0.17%
15-Jan-15,92.61,92.37,93.3,91.5,80.17K,0.29%
16-Jan-15,92.89,92.56,93.56,92.38,60.08K,0.30%
19-Jan-15,92.89,92.95,93.07,92.66,16.83K,0.00%
20-Jan-15,93.35,93.05,93.39,92.84,32.22K,0.50%
21-Jan-15,93.14,93.3,93.33,92.36,55.51K,-0.22%
