Date,Price,Open,High,Low,Vol.,Change %
19-Jun-15,4533.84,4536.5,4546.75,4526.75,-,-0.09%
18-Jun-15,4538,4459.75,4541.75,4447.5,66.53K,1.72%
17-Jun-15,4461.25,4459.25,4482.75,4440,67.48K,0.05%
16-Jun-15,4459,4432.5,4463.5,4403,108.59K,0.53%
15-Jun-15,4435.5,4443.5,4444.75,4394.25,145.11K,-0.43%
12-Jun-15,4454.75,4489.25,4491.25,4447.75,153.83K,-0.80%
11-Jun-15,4490.5,4486.25,4512.25,4479.25,186.85K,0.04%
10-Jun-15,4488.75,4431.5,4498.25,4430.5,238.89K,1.29%
9-Jun-15,4431.5,4435.75,4441.25,4390.25,226.09K,-0.02%
8-Jun-15,4432.25,4479.5,4483.25,4422,237.40K,-1.10%
5-Jun-15,4481.5,4494.75,4506.5,4449.25,232.92K,-0.33%
4-Jun-15,4496.5,4526.75,4527.25,4473.25,285.06K,-0.68%
3-Jun-15,4527.5,4503.25,4540.75,4501.25,190.32K,0.54%
2-Jun-15,4503,4525.75,4531.75,4480.75,222.45K,-0.41%
1-Jun-15,4521.5,4514,4538.25,4486,216.32K,0.23%
29-May-15,4511,4542,4545.25,4497.25,197.74K,-0.70%
28-May-15,4542.75,4540.5,4547.5,4521.75,152.02K,0.01%
27-May-15,4542.25,4481.5,4551,4473,198.54K,1.40%
26-May-15,4479.75,4527.5,4538.5,4455,228.08K,-1.02%
25-May-15,4525.8,4528.3,4536.6,4517.8,-,-0.05%
24-May-15,4528.2,4528.7,4532.1,4526.6,-,-0.01%
22-May-15,4528.75,4530.5,4542,4522,100.98K,0.00%
21-May-15,4528.75,4500,4536.5,4486.5,123.53K,0.52%
20-May-15,4505.5,4501.75,4534,4482.25,170.96K,0.09%
19-May-15,4501.25,4509.75,4526.5,4496.5,127.69K,-0.13%
18-May-15,4507.25,4491.25,4517.75,4470.5,128.60K,0.41%
15-May-15,4488.75,4489,4507.5,4477.75,140.75K,-0.03%
14-May-15,4490.25,4425.75,4493,4412.75,184.40K,1.50%
13-May-15,4423.75,4423,4457.75,4417.5,200.87K,0.07%
12-May-15,4420.75,4431.5,4438,4374.5,257.30K,-0.24%
11-May-15,4431.25,4452.5,4464.5,4426.75,170.51K,-0.39%
8-May-15,4448.75,4404,4462.75,4401,216.45K,1.05%
7-May-15,4402.5,4371.5,4409.25,4332.5,249.25K,0.67%
6-May-15,4373,4409,4423.5,4341.5,335.13K,-0.78%
5-May-15,4407.5,4474,4480.25,4399.5,306.24K,-1.54%
4-May-15,4476.5,4471.75,4503.5,4457,191.86K,0.20%
1-May-15,4467.75,4414,4470.75,4409.75,197.16K,1.35%
30-Apr-15,4408.25,4474,4478.25,4386.5,353.28K,-1.60%
29-Apr-15,4479.75,4512.25,4514,4456.25,290.97K,-0.80%
28-Apr-15,4516,4524.25,4531.25,4471.75,283.97K,-0.19%
27-Apr-15,4524.75,4533,4555.5,4509.25,224.60K,-0.10%
24-Apr-15,4529.25,4492.5,4536.25,4489.5,204.74K,1.07%
23-Apr-15,4481.5,4438.5,4497.25,4418,252.58K,0.82%
22-Apr-15,4445.25,4433,4459.5,4398.5,196.85K,0.38%
21-Apr-15,4428.5,4402.75,4442.75,4402.75,190.75K,0.48%
20-Apr-15,4407.5,4356.75,4417,4352.25,218.24K,1.35%
17-Apr-15,4349,4416.25,4417.5,4324,302.07K,-1.50%
16-Apr-15,4415.25,4426.25,4429.5,4398,162.97K,-0.15%
15-Apr-15,4421.75,4400.25,4429,4388.75,170.50K,0.55%
14-Apr-15,4397.75,4405.5,4414.5,4366.75,220.75K,-0.12%
13-Apr-15,4403.25,4415,4441.5,4399.5,171.93K,-0.26%
10-Apr-15,4414.75,4399,4416,4385.75,126.57K,0.35%
9-Apr-15,4399.25,4378,4401.25,4352.75,201.44K,0.56%
8-Apr-15,4374.75,4335.25,4379.25,4327.5,225.55K,0.94%
7-Apr-15,4334,4339.75,4372.25,4330.25,171.69K,-0.19%
6-Apr-15,4342.25,4265,4354.75,4264.5,154.03K,0.81%
3-Apr-15,4307.25,4306.75,4313.75,4262,11.75K,0.00%
2-Apr-15,4307.25,4316.75,4321,4288.5,168.85K,-0.13%
1-Apr-15,4313,4321.75,4334.25,4259,311.51K,-0.38%
31-Mar-15,4329.5,4370,4375.75,4320.75,224.93K,-0.98%
30-Mar-15,4372.5,4327.5,4381.75,4315.75,202.01K,1.08%
27-Mar-15,4325.75,4313,4333.5,4297.25,209.53K,0.35%
26-Mar-15,4310.75,4327,4331,4270,356.23K,-0.29%
25-Mar-15,4323.5,4429.25,4438.5,4320,320.36K,-2.38%
24-Mar-15,4429,4436.5,4461,4424.25,184.23K,-0.17%
23-Mar-15,4436.75,4448.5,4461.25,4436,149.74K,-0.68%
20-Mar-15,4467.13,4426.25,4467.25,4424,-,0.85%
19-Mar-15,4429.5,4427.5,4441.75,4419.5,39.16K,0.05%
18-Mar-15,4427.25,4377.25,4441.5,4343.25,75.86K,1.13%
17-Mar-15,4377.75,4355.5,4384.75,4348.75,118.90K,0.42%
16-Mar-15,4359.5,4313.5,4372.75,4299.5,119.76K,1.18%
13-Mar-15,4308.75,4331.75,4347.5,4288.25,218.26K,-0.51%
12-Mar-15,4330.75,4312.5,4339.5,4298.75,269.24K,0.54%
11-Mar-15,4307.5,4334.25,4347.5,4304.25,260.96K,-0.55%
10-Mar-15,4331.25,4415.25,4415.75,4328.5,313.25K,-1.86%
9-Mar-15,4413.5,4411.75,4424.75,4391.75,217.76K,0.19%
6-Mar-15,4405,4451.5,4460.5,4389.25,296.61K,-1.00%
5-Mar-15,4449.5,4444.25,4464.75,4432.75,185.18K,0.12%
4-Mar-15,4444.25,4458.25,4458.25,4419.25,211.00K,-0.27%
3-Mar-15,4456.5,4479,4479,4432.5,198.59K,-0.46%
2-Mar-15,4477,4447,4483.25,4446.25,185.33K,0.78%
27-Feb-15,4442.5,4460.5,4462.75,4435,173.30K,-0.43%
26-Feb-15,4461.75,4438.5,4464.75,4431,193.61K,0.56%
25-Feb-15,4436.75,4449.25,4461,4429.25,173.94K,-0.30%
24-Feb-15,4450.25,4445.25,4455.75,4427,163.05K,0.13%
23-Feb-15,4444.5,4439.75,4449.25,4429.75,133.13K,0.15%
20-Feb-15,4438,4416.25,4445,4396,235.15K,0.56%
19-Feb-15,4413.25,4390.25,4417.25,4376,168.24K,0.62%
18-Feb-15,4386,4384.5,4393.5,4373.75,146.47K,0.10%
17-Feb-15,4381.75,4373.5,4388.5,4364.5,194.62K,0.23%
16-Feb-15,4371.6,4371.4,4387.9,4364.9,-,0.00%
15-Feb-15,4371.6,4374.6,4377.9,4371.4,-,-0.12%
13-Feb-15,4377,4342.75,4382,4340.75,190.39K,0.74%
12-Feb-15,4344.75,4308.5,4346.5,4285.75,219.35K,1.12%
11-Feb-15,4296.5,4278.25,4322,4271,207.03K,0.48%
10-Feb-15,4276,4219,4284,4211,225.79K,1.47%
9-Feb-15,4214.25,4226.5,4232,4201.5,147.08K,-0.31%
6-Feb-15,4227.5,4251,4268.25,4209.75,127.70K,-0.47%
5-Feb-15,4247.5,4191,4254.75,4181.5,200.57K,1.03%
4-Feb-15,4204,4207.75,4243,4187.5,269.50K,-0.29%
3-Feb-15,4216.25,4180.75,4222.75,4165.75,283.37K,0.73%
2-Feb-15,4185.5,4143.5,4188,4085.5,353.85K,1.07%
30-Jan-15,4141.25,4203.5,4208,4136,345.60K,-1.06%
29-Jan-15,4185.75,4125,4199.75,4095.75,358.57K,1.49%
28-Jan-15,4124.25,4206,4234.5,4119.5,363.12K,-1.27%
27-Jan-15,4177.5,4266.75,4271,4142.75,363.82K,-2.15%
26-Jan-15,4269.25,4249.5,4278.25,4231.5,187.61K,0.05%
23-Jan-15,4267,4265.5,4286.25,4250.25,227.20K,0.05%
22-Jan-15,4264.75,4183.75,4269,4164.5,338.35K,1.96%
21-Jan-15,4182.75,4166,4205.25,4137,327.20K,0.38%
20-Jan-15,4167,4138.75,4175.25,4109,347.45K,0.93%
19-Jan-15,4128.6,4127.6,4154.9,4113.2,-,0.01%
18-Jan-15,4128,4136.2,4136.2,4124.3,-,-0.15%
16-Jan-15,4134,4072.5,4138.5,4041.5,359.02K,1.10%
15-Jan-15,4089,4147.5,4190,4066,456.04K,-1.36%
14-Jan-15,4145.5,4158,4169.25,4100.5,450.81K,-0.31%
13-Jan-15,4158.5,4169.5,4247.75,4126.75,476.65K,-0.19%
12-Jan-15,4166.5,4201.25,4227.5,4151,319.44K,-0.82%
9-Jan-15,4200.75,4232.25,4252.5,4181,341.97K,-0.74%
8-Jan-15,4232.25,4152.25,4242.75,4152.25,272.06K,1.95%
7-Jan-15,4151.5,4105.5,4163.25,4102.75,328.18K,1.20%
6-Jan-15,4102.25,4166.5,4172.5,4082,426.15K,-1.43%
5-Jan-15,4161.75,4216,4220.75,4145,313.77K,-1.25%
2-Jan-15,4214.25,4240.25,4272.75,4201,229.56K,-0.80%
1-Jan-15,4248.3,4233.8,4249.3,4233.8,-,0.37%
31-Dec-14,4232.75,4283,4305,4228,146.91K,-1.17%
30-Dec-14,4282.75,4316.25,4318,4273.75,110.09K,-0.66%
29-Dec-14,4311,4315,4320.75,4298.25,102.43K,0.02%
26-Dec-14,4310.25,4282,4322,4282,61.11K,0.46%
25-Dec-14,4290.4,4283,4290.8,4283,-,0.18%
24-Dec-14,4282.5,4278,4298.5,4276.5,46.18K,0.11%
23-Dec-14,4278,4292.75,4312,4274.75,148.40K,-0.32%
22-Dec-14,4291.75,4282,4301.25,4276,164.83K,0.79%
19-Dec-14,4258.2,4268,4307,4261,8.20K,-0.16%
18-Dec-14,4265,4164.5,4274.75,4154,60.28K,2.46%
17-Dec-14,4162.75,4090.75,4176,4085,84.87K,1.87%
16-Dec-14,4086.5,4164,4192.75,4084.25,186.21K,-1.86%
15-Dec-14,4163.75,4189.5,4237.75,4144.75,225.30K,-0.61%
12-Dec-14,4189.5,4233,4254.75,4188,245.58K,-1.11%
11-Dec-14,4236.5,4228.25,4298,4220.25,422.62K,0.22%
10-Dec-14,4227,4290.75,4298.25,4219,382.19K,-1.49%
9-Dec-14,4290.75,4282.75,4298.5,4216.75,339.49K,0.27%
8-Dec-14,4279,4314.25,4320.25,4259,320.42K,-0.79%
5-Dec-14,4313.25,4313,4326.75,4302.75,199.23K,-0.01%
4-Dec-14,4313.5,4312,4328.5,4293.25,248.73K,0.07%
3-Dec-14,4310.5,4308,4320,4287.5,190.81K,0.12%
2-Dec-14,4305.5,4287,4314.75,4285,226.50K,0.44%
1-Dec-14,4286.5,4330.75,4335.5,4273.5,324.37K,-1.19%
28-Nov-14,4338.25,4323.5,4348,4312.5,134.10K,0.25%
27-Nov-14,4327.6,4319.7,4331.9,4312.6,-,0.23%
26-Nov-14,4317.75,4294,4323.75,4290.5,135.75K,0.59%
25-Nov-14,4292.5,4282,4303.25,4276.75,169.15K,0.25%
24-Nov-14,4282,4249.75,4286.75,4248,158.38K,0.77%
21-Nov-14,4249.25,4245.5,4284.5,4237.5,285.75K,0.10%
20-Nov-14,4245,4223.75,4248.25,4201.75,214.47K,0.50%
19-Nov-14,4223.75,4238.25,4242.5,4204.25,235.76K,-0.34%
18-Nov-14,4238,4213.25,4248.75,4203,213.48K,0.61%
17-Nov-14,4212.25,4223.25,4224.5,4191.5,230.97K,-0.23%
14-Nov-14,4222,4203.25,4225.75,4195.75,218.49K,0.40%
13-Nov-14,4205,4193.5,4227,4191.5,295.02K,0.21%
12-Nov-14,4196,4183.25,4198.75,4166.5,202.72K,0.30%
11-Nov-14,4183.25,4170.5,4186.25,4162,134.50K,0.31%
10-Nov-14,4170.25,4152.75,4178.5,4144,164.94K,0.47%
7-Nov-14,4150.75,4164.5,4179.75,4136,229.70K,-0.29%
6-Nov-14,4162.75,4144.25,4167,4130.25,233.28K,0.49%
5-Nov-14,4142.5,4144.75,4176.25,4133.75,270.15K,-0.02%
