Date,Price,Open,High,Low,Vol.,Change %
9-Jul-15,85.88,86.73,87.6,85.65,23.31M,0.27%
8-Jul-15,85.65,86.29,86.75,85.44,24.40M,-1.80%
7-Jul-15,87.22,87.8,87.85,85.23,33.06M,-0.38%
6-Jul-15,87.55,86.49,88.18,86.39,24.64M,0.31%
2-Jul-15,87.28,87.4,87.44,86.34,16.91M,0.43%
1-Jul-15,86.91,86.77,87.95,86.49,25.26M,1.33%
30-Jun-15,85.77,86.6,86.7,85.57,23.23M,-0.03%
29-Jun-15,85.8,86.61,87.5,85.73,35.96M,-2.51%
26-Jun-15,88.01,88.12,88.34,86.83,38.21M,0.03%
25-Jun-15,87.98,89.26,89.4,87.83,27.30M,-0.99%
24-Jun-15,88.86,87.66,89.25,87.45,41.37M,1.12%
23-Jun-15,87.88,84.96,87.97,84.76,50.67M,3.71%
22-Jun-15,84.74,83.41,84.97,83.31,29.38M,2.70%
19-Jun-15,82.51,82.83,82.98,82.12,23.35M,-0.48%
18-Jun-15,82.91,81.64,83.19,81.57,26.78M,1.37%
17-Jun-15,81.79,81.76,82.22,81.34,18.35M,0.90%
16-Jun-15,81.06,80.82,81.51,80.45,13.69M,0.43%
15-Jun-15,80.71,80.55,80.93,80.07,18.81M,-1.01%
12-Jun-15,81.53,81.37,82.09,81.2,11.42M,-0.37%
11-Jun-15,81.83,82.31,82.9,81.36,18.66M,-0.40%
10-Jun-15,82.16,80.83,82.6,80.81,21.53M,1.85%
9-Jun-15,80.67,80.6,81.19,79.32,16.50M,0.00%
8-Jun-15,80.67,81.82,82,80.13,16.92M,-1.79%
5-Jun-15,82.14,81.87,82.46,81.51,16.14M,0.11%
4-Jun-15,82.05,82.14,82.95,81.51,20.86M,-0.47%
3-Jun-15,82.44,81.35,82.53,81.25,31.77M,2.49%
2-Jun-15,80.44,79.76,81.35,79.56,18.92M,0.19%
1-Jun-15,80.29,79.3,80.38,78.66,18.12M,1.39%
29-May-15,79.19,79.95,80.07,78.88,16.13M,-1.19%
28-May-15,80.14,80.25,81.07,80,11.98M,-0.51%
27-May-15,80.55,79.6,80.66,79.43,14.16M,1.54%
26-May-15,79.33,80.43,80.6,79.08,16.32M,-1.50%
22-May-15,80.54,80.35,81.31,80.25,19.57M,0.07%
21-May-15,80.48,80.19,80.92,80.08,13.40M,-0.09%
20-May-15,80.55,80.47,81.1,79.46,23.06M,-0.10%
19-May-15,80.63,81.25,81.69,80.55,17.96M,-0.31%
18-May-15,80.88,80.33,81.38,80.23,21.61M,0.57%
15-May-15,80.42,81.41,81.52,80.18,27.07M,-1.17%
14-May-15,81.37,78.94,81.84,78.67,49.44M,3.74%
13-May-15,78.44,77.72,78.53,77.65,21.51M,1.27%
12-May-15,77.46,77.87,77.89,76.79,21.29M,-0.71%
11-May-15,78.01,78.48,79.03,77.93,18.87M,-0.64%
8-May-15,78.51,79.1,79.23,78.03,19.94M,0.11%
7-May-15,78.42,78,78.94,77.56,19.75M,0.41%
6-May-15,78.1,77.97,78.81,77.05,28.66M,0.70%
5-May-15,77.56,78.55,78.8,77.22,22.31M,-1.59%
4-May-15,78.81,79.33,79.69,78.63,14.69M,-0.23%
1-May-15,78.99,79.24,79.76,78.11,24.14M,0.28%
30-Apr-15,78.77,80.01,80.96,78.32,29.00M,-2.11%
29-Apr-15,80.47,80.01,81.39,79.52,26.43M,-0.26%
28-Apr-15,80.68,81.83,81.9,80.23,23.78M,-1.50%
27-Apr-15,81.91,81.87,82.93,81.63,25.45M,0.47%
24-Apr-15,81.53,82.77,82.94,81.48,29.66M,-1.07%
23-Apr-15,82.41,84.1,85.59,82.41,73.73M,-2.62%
22-Apr-15,84.63,84.32,84.74,83.65,45.55M,1.21%
21-Apr-15,83.62,84,84.49,83.54,27.17M,0.64%
20-Apr-15,83.09,81.54,83.15,81.24,28.80M,2.86%
17-Apr-15,80.78,81.48,82.11,80.37,24.21M,-1.86%
16-Apr-15,82.31,82.47,83.07,82.15,13.77M,-0.47%
15-Apr-15,82.7,83.55,83.66,82.27,22.39M,-0.98%
14-Apr-15,83.52,83.17,83.69,82.44,19.63M,0.61%
13-Apr-15,83.01,81.93,83.94,81.92,26.88M,1.18%
10-Apr-15,82.04,82.21,82.61,81.91,12.53M,-0.16%
9-Apr-15,82.17,82.5,82.8,81.71,15.93M,-0.13%
8-Apr-15,82.28,82.63,83.1,81.84,18.97M,-0.05%
7-Apr-15,82.32,82.65,83.42,82.22,17.47M,-0.15%
6-Apr-15,82.44,80.8,82.81,80.8,19.06M,1.08%
2-Apr-15,81.56,82.25,82.56,81.44,19.66M,-0.13%
1-Apr-15,81.67,82.5,82.72,80.87,22.06M,-0.67%
31-Mar-15,82.22,82.9,83.5,82.21,19.73M,-1.17%
30-Mar-15,83.19,83.81,84.34,82.41,24.53M,-0.13%
27-Mar-15,83.3,83.38,83.95,82.88,18.37M,0.35%
26-Mar-15,83.01,82.72,83.77,82.14,32.79M,0.11%
25-Mar-15,82.92,85.5,85.52,82.92,37.44M,-2.80%
24-Mar-15,85.31,84.71,86.07,84.52,32.58M,1.04%
23-Mar-15,84.43,83.92,84.96,83.3,27.36M,0.75%
20-Mar-15,83.8,83.39,84.6,83.07,44.47M,1.27%
19-Mar-15,82.75,81.12,83,81,42.10M,2.27%
18-Mar-15,80.91,79.25,81.24,79.17,36.91M,1.95%
17-Mar-15,79.36,78.36,79.78,78.34,22.17M,1.65%
16-Mar-15,78.07,77.96,78.12,77.36,19.31M,0.03%
13-Mar-15,78.05,78.6,79.38,77.68,18.56M,-1.11%
12-Mar-15,78.93,78.1,79.05,77.91,16.09M,1.75%
