Date,Price,Open,High,Low,Vol.,Change %
18-Dec-14,297.73,304.01,304.5,293.25,7.74M,-0.38%
17-Dec-14,298.88,296.37,299.67,293.03,4.43M,1.29%
16-Dec-14,295.06,304.35,304.49,295.01,6.50M,-3.60%
15-Dec-14,306.07,308.87,310.86,302.15,3.84M,-0.41%
12-Dec-14,307.32,303.99,310.64,303.01,3.16M,-0.01%
11-Dec-14,307.36,307.89,312.64,306.01,3.27M,0.50%
10-Dec-14,305.84,312,313.19,304.68,3.25M,-2.13%
9-Dec-14,312.5,302.99,313.64,301.14,4.05M,1.91%
8-Dec-14,306.64,311.57,316.56,304.82,3.64M,-1.92%
5-Dec-14,312.63,316.8,316.93,310.84,3.27M,-1.36%
4-Dec-14,316.93,315.53,318.59,313.47,3.30M,0.14%
3-Dec-14,316.5,325.73,326.77,314.36,5.69M,-3.01%
2-Dec-14,326.31,327.5,327.93,323.25,2.79M,0.10%
1-Dec-14,326,338.12,340.64,325.93,4.94M,-3.73%
28-Nov-14,338.64,336.03,341.26,336.03,3.05M,1.52%
26-Nov-14,333.57,333.78,334.65,331.75,1.99M,-0.44%
25-Nov-14,335.04,335.27,336.33,331.28,2.56M,-0.18%
24-Nov-14,335.64,334.78,337.39,333.6,2.75M,0.90%
21-Nov-14,332.63,335.42,338.33,331.47,4.47M,0.63%
20-Nov-14,330.54,324,332.67,323.33,3.44M,1.22%
19-Nov-14,326.54,327.25,328.4,324.02,3.28M,0.50%
18-Nov-14,324.93,323.99,329.56,323.25,3.55M,0.58%
17-Nov-14,323.05,326.44,328,318.03,4.78M,-1.46%
14-Nov-14,327.82,317.12,332.88,316.4,8.88M,3.58%
13-Nov-14,316.48,312,317.89,311.51,3.69M,1.60%
12-Nov-14,311.51,310.75,312.58,308.79,2.18M,-0.16%
11-Nov-14,312.01,305.94,312.38,303.65,3.81M,2.26%
10-Nov-14,305.11,300,305.8,300,2.81M,1.75%
7-Nov-14,299.86,297.82,299.99,296.29,2.65M,1.09%
6-Nov-14,296.64,296.69,297,292.29,3.76M,0.04%
5-Nov-14,296.52,303.01,304,294.16,4.67M,-2.08%
4-Nov-14,302.81,303.99,304.25,300.17,3.43M,-0.95%
3-Nov-14,305.72,306.24,308.01,303.24,3.24M,0.09%
31-Oct-14,305.46,305.15,305.72,301.5,4.55M,2.14%
30-Oct-14,299.07,293.98,299.74,292.36,4.06M,1.68%
29-Oct-14,294.12,299.11,299.61,293.07,4.88M,-0.50%
28-Oct-14,295.59,289.76,298,289.76,5.58M,1.94%
27-Oct-14,289.97,285.7,290.42,285.02,5.95M,1.01%
24-Oct-14,287.06,284.4,293.81,284,19.81M,-8.34%
23-Oct-14,313.18,313.4,316.8,311.4,9.04M,0.07%
22-Oct-14,312.97,315.43,318.98,312.64,3.13M,-0.75%
21-Oct-14,315.33,309.9,315.64,307.07,3.56M,2.98%
20-Oct-14,306.21,302.95,306.53,302.02,3.24M,0.85%
17-Oct-14,303.64,307.15,309.2,302.72,4.41M,0.26%
16-Oct-14,302.86,293.83,306.82,293.83,4.73M,-1.02%
15-Oct-14,305.97,304.35,307.9,299.1,5.35M,-0.76%
14-Oct-14,308.31,308,312.24,305.75,3.39M,0.61%
13-Oct-14,306.45,309.87,313.2,303.47,4.37M,-1.59%
10-Oct-14,311.39,314.02,317.77,311.38,3.68M,-1.26%
9-Oct-14,315.37,321.49,322.27,314.52,3.59M,-2.27%
8-Oct-14,322.7,316.58,324.11,314.14,3.46M,1.80%
7-Oct-14,316.98,319.43,322,316.67,2.37M,-1.62%
6-Oct-14,322.2,323.5,324.13,319.6,2.29M,-0.17%
3-Oct-14,322.74,320.36,325.16,319.53,3.04M,1.36%
2-Oct-14,318.41,316.92,318.53,311.31,3.55M,0.30%
1-Oct-14,317.46,322.04,322.17,315.55,3.10M,-1.54%
30-Sep-14,322.44,321.36,323.43,318.51,2.64M,0.19%
29-Sep-14,321.82,320.5,323.75,319,1.93M,-0.43%
26-Sep-14,323.21,320.6,323.5,317.64,3.64M,0.40%
25-Sep-14,321.93,327.99,328.54,321.4,2.93M,-1.91%
24-Sep-14,328.21,324.17,329.44,319.56,2.65M,1.42%
23-Sep-14,323.63,322.46,327.6,321.25,2.35M,-0.27%
22-Sep-14,324.5,328.49,329.49,321.06,3.12M,-2.06%
19-Sep-14,331.32,327.6,332.76,325.57,6.89M,1.94%
18-Sep-14,325,325.44,327.1,323.71,2.58M,0.31%
17-Sep-14,324,327.76,328,321.52,4.14M,-1.15%
16-Sep-14,327.76,321.07,329.48,320.1,3.27M,1.19%
15-Sep-14,323.89,330.91,331.33,319,4.01M,-2.20%
12-Sep-14,331.19,329.56,332.89,328.79,3.43M,0.20%
11-Sep-14,330.52,329.94,333.01,326.39,2.72M,-0.24%
10-Sep-14,331.33,334.3,334.98,328.82,3.80M,0.48%
9-Sep-14,329.75,341.61,341.76,329.18,4.65M,-3.68%
8-Sep-14,342.34,344.54,345.81,339.04,2.96M,-1.17%
5-Sep-14,346.38,346.3,346.83,342.5,2.11M,0.12%
4-Sep-14,345.95,343.69,349.38,343.58,3.97M,2.05%
3-Sep-14,339,342.54,343.27,337.55,2.00M,-0.99%
2-Sep-14,342.38,339.98,342.5,337.16,2.33M,0.99%
29-Aug-14,339.04,341.76,341.82,337.68,1.94M,-0.29%
28-Aug-14,340.02,340,341.79,338.8,2.25M,-0.92%
27-Aug-14,343.18,342.09,346.67,341.34,2.96M,0.39%
26-Aug-14,341.83,337,344.36,334.55,3.65M,2.34%
25-Aug-14,334.02,333.21,336.77,332.71,1.96M,0.73%
22-Aug-14,331.59,332.99,334.08,330.8,2.21M,-0.40%
21-Aug-14,332.91,336.48,336.58,332.23,1.98M,-0.85%
20-Aug-14,335.78,334.68,337.16,334.02,1.81M,0.19%
19-Aug-14,335.13,334.87,335.81,333.01,1.71M,0.18%
18-Aug-14,334.53,335.48,337.8,333.77,2.49M,0.27%
15-Aug-14,333.63,334,335,328.32,3.90M,0.13%
14-Aug-14,333.21,327.8,334.09,326.71,3.42M,2.12%
13-Aug-14,326.28,327.6,331.72,326.14,4.95M,2.18%
12-Aug-14,319.32,318.89,321.31,316.95,1.92M,0.31%
11-Aug-14,318.33,318.48,320.38,316.88,2.47M,0.48%
8-Aug-14,316.8,311.94,317.32,310.66,2.71M,1.72%
7-Aug-14,311.45,315.21,315.88,309.65,2.94M,-0.78%
6-Aug-14,313.89,310.83,315.78,310.2,2.30M,0.50%
5-Aug-14,312.32,313.3,314.55,310.06,2.86M,-0.42%
4-Aug-14,313.65,308.84,316.18,308.5,4.21M,2.15%
1-Aug-14,307.06,313.69,315.83,304.59,7.44M,-1.89%
31-Jul-14,312.99,320.01,320.68,311.86,5.19M,-2.95%
30-Jul-14,322.51,321.45,322.73,318.5,3.97M,0.78%
29-Jul-14,320,321.98,322.9,319.5,2.89M,-0.13%
28-Jul-14,320.41,324.25,324.82,316.5,5.93M,-1.11%
25-Jul-14,324.01,317.3,324.87,314.76,17.86M,-9.65%
24-Jul-14,358.61,359.98,364.85,358.52,7.09M,0.13%
23-Jul-14,358.14,359.05,360.63,356.62,2.69M,-0.75%
22-Jul-14,360.84,355.25,362.93,355.25,2.89M,0.30%
21-Jul-14,359.76,358.1,361.71,356.72,2.28M,0.31%
18-Jul-14,358.66,354.4,359.68,352.08,3.41M,1.76%
17-Jul-14,352.45,353.44,356.96,351.38,3.64M,-0.97%
16-Jul-14,355.9,355.62,359.32,353,3.51M,0.41%
15-Jul-14,354.44,353.72,355.59,349.4,4.18M,-0.25%
14-Jul-14,355.32,347.03,355.77,345.36,5.62M,2.63%
11-Jul-14,346.2,334.71,347,334.71,8.31M,5.57%
10-Jul-14,327.92,324.34,329.98,322.65,2.67M,-0.62%
9-Jul-14,329.97,324.71,330.2,323.15,3.17M,1.90%
8-Jul-14,323.81,333.1,333.74,321.4,4.28M,-2.92%
7-Jul-14,333.55,337.5,337.55,332.52,2.13M,-1.17%
